category,description,category_full_link,service_app_common_name,service_app_link,service_common_name,service_name,service_link,service_description
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Sermaye Piyasası Lisanslama Sicil ve Eğitim Kuruluşu A.Ş.,https://www.turkiye.gov.tr/sermaye-piyasasi-lisanslama-sicil-ve-egitim-kurulusu-as,Sermaye Piyasası Lisanslama Sicil ve Eğitim Kuruluşu A.Ş.,Beyan Bilgisi Sorgulama,https://www.turkiye.gov.tr/spl-beyan-bilgisi-sorgulama,"Bu hizmeti kullanarak, Sermaye Piyasası Lisanslama Sicil ve Eğitim Kuruluşu A.Ş.’ ye yapılan sicil bildirimlerine ait beyan belgelerinizi sorgulayabilir ve bekleyen beyanlarınızı onaylayabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Siirt Üniversitesi,https://www.turkiye.gov.tr/siirt-universitesi,Siirt Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/siirt-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Siirt Üniversitesi,https://www.turkiye.gov.tr/siirt-universitesi,Siirt Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/siirt-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Sinop Üniversitesi,https://www.turkiye.gov.tr/sinop-universitesi,Sinop Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/sinop-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Sinop Üniversitesi,https://www.turkiye.gov.tr/sinop-universitesi,Sinop Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/sinop-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Sivil Havacılık Genel Müdürlüğü,https://www.turkiye.gov.tr/sivil-havacilik-genel-mudurlugu,Sivil Havacılık Genel Müdürlüğü,"Havacılık Personeli Sağlık Sertifika, Muayene ve Rapor Durumu Sorgulama",https://www.turkiye.gov.tr/shgm-havacilik-personeli-saglik-sertifikasi,"Bu hizmeti kullanarak, Sivil Havacılık Genel Müdürlüğü Bilgi Yönetim Sisteminde Muayene Tarihi 01/11/2017’den sonra kayıtlı olan sağlık sertifikası ve rapor durumu bilgilerinizi öğrenebilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Süleyman Demirel Üniversitesi,https://www.turkiye.gov.tr/suleyman-demirel-universitesi,Süleyman Demirel Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/suleyman-demirel-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Süleyman Demirel Üniversitesi,https://www.turkiye.gov.tr/suleyman-demirel-universitesi,Süleyman Demirel Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/suleyman-demirel-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,TED Üniversitesi,https://www.turkiye.gov.tr/ted-universitesi,TED Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/ted-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,TED Üniversitesi,https://www.turkiye.gov.tr/ted-universitesi,TED Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/ted-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Tekirdağ Namık Kemal Üniversitesi,https://www.turkiye.gov.tr/tekirdag-namik-kemal-universitesi,Tekirdağ Namık Kemal Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/tekirdag-namik-kemal-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Tekirdağ Namık Kemal Üniversitesi,https://www.turkiye.gov.tr/tekirdag-namik-kemal-universitesi,Tekirdağ Namık Kemal Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/tekirdag-namik-kemal-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,TOBB Ekonomi ve Teknoloji Üniversitesi,https://www.turkiye.gov.tr/tobb-ekonomi-ve-teknoloji-universitesi,TOBB Ekonomi ve Teknoloji Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/tobbetu-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,TOBB Ekonomi ve Teknoloji Üniversitesi,https://www.turkiye.gov.tr/tobb-ekonomi-ve-teknoloji-universitesi,TOBB Ekonomi ve Teknoloji Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/tobbetu-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Toros Üniversitesi,https://www.turkiye.gov.tr/toros-universitesi,Toros Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/toros-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Toros Üniversitesi,https://www.turkiye.gov.tr/toros-universitesi,Toros Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/toros-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Trakya Üniversitesi,https://www.turkiye.gov.tr/trakya-universitesi,Trakya Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/trakya-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Trakya Üniversitesi,https://www.turkiye.gov.tr/trakya-universitesi,Trakya Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/trakya-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,TRT Genel Müdürlüğü,https://www.turkiye.gov.tr/trt-genel-mudurlugu,TRT Genel Müdürlüğü,Sertifika Sorgulama,https://www.turkiye.gov.tr/trt-genel-mudurlugu-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,TRT Genel Müdürlüğü,https://www.turkiye.gov.tr/trt-genel-mudurlugu,TRT Genel Müdürlüğü,Sertifika Doğrulama,https://www.turkiye.gov.tr/trt-genel-mudurlugu-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türk-Alman Üniversitesi,https://www.turkiye.gov.tr/turk-alman-universitesi,Türk-Alman Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/turk-alman-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türk-Alman Üniversitesi,https://www.turkiye.gov.tr/turk-alman-universitesi,Türk-Alman Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/turk-alman-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türk Hava Kurumu Üniversitesi,https://www.turkiye.gov.tr/turk-hava-kurumu-universitesi,Türk Hava Kurumu Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/turk-hava-kurumu-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türk Hava Kurumu Üniversitesi,https://www.turkiye.gov.tr/turk-hava-kurumu-universitesi,Türk Hava Kurumu Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/turk-hava-kurumu-universitesi-sertfika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Belediyeler Birliği,https://www.turkiye.gov.tr/turkiye-belediyeler-birligi,Türkiye Belediyeler Birliği,Sertifika Sorgulama,https://www.turkiye.gov.tr/turkiye-belediyeler-birligi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversite veya üniversitenizin anlaşmalı olduğu kurumlardan sertifikanızı sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Belediyeler Birliği,https://www.turkiye.gov.tr/turkiye-belediyeler-birligi,Türkiye Belediyeler Birliği,Barkodlu Belge Doğrulama,https://www.turkiye.gov.tr/turkiye-belediyeler-birligi-barkodlu-belge-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Değerleme Uzmanları Birliği,https://www.turkiye.gov.tr/turkiye-degerleme-uzmanlari-birligi,Türkiye Değerleme Uzmanları Birliği,Mesleki Tecrübe Belgesi Doğrulama,https://www.turkiye.gov.tr/tdub-mesleki-tecrube-belgesi-dogrulama,"Bu hizmeti kullanarak, Türkiye Değerleme Uzmanları Birliği’nden almış olduğunuz Mesleki Tecrübe Belgenizi doğrulayabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Enerji Nükleer ve Maden Araştırma Kurumu,https://www.turkiye.gov.tr/turkiye-enerji-nukleer-ve-maden-arastirma-kurumu,Türkiye Enerji Nükleer ve Maden Araştırma Kurumu,Eğitim Sertifika Bilgileri Sorgulama,https://www.turkiye.gov.tr/taek-egitim-sertifika-bilgileri-sorgulama,"Bu hizmeti kullanarak, katıldığınız kurslardan aldığınız sertifika bilgilerinizi görüntüleyebilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye İş Kurumu (İŞKUR),https://www.turkiye.gov.tr/turkiye-is-kurumu-iskur,Türkiye İş Kurumu (İŞKUR),Kurs/Program İlanları ve Ön Başvurusu,https://www.turkiye.gov.tr/meslek-kursu-sorgulama,"Bu hizmet ile, İŞKUR'un açtığı meslek kurslarını sorgulayabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Sualtı Sporları Federasyonu,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu,Türkiye Sualtı Sporları Federasyonu,Kişi ya da Eğitim Merkezleri Evrak Kayıt Sorgulama,https://www.turkiye.gov.tr/tssf-kisi-egitim-merkez-evrak-kayit-sorgulama,"Bu hizmeti kullanarak, kendi adınıza ya da yetkilisi olduğunuz eğitim merkezi adına federasyona gönderdiğiniz evrakların listesini görüntüleyebilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Sualtı Sporları Federasyonu,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu,Türkiye Sualtı Sporları Federasyonu,Yetkili Eğitmenlere ve Rehber Dalıcılara Yönelik Eğitmen Sözleşmeleri Listesi,https://www.turkiye.gov.tr/tssf-yetkili-egitmen-rehber-dalicilara-yonelik-egitmen-sozlesme-liste,"Bu hizmeti kullanarak, eğitmen sertifikasına sahip kişiler, daha önce eğitim merkezleri ile yaptığı sözleşmelerin listesini görüntüleyebilirler."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Sualtı Sporları Federasyonu,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu,Türkiye Sualtı Sporları Federasyonu,Yetkili Kişilere Ait Eğitim Merkezi Sorgulama,https://www.turkiye.gov.tr/tssf-yetkili-kisilere-ait-egitim-merkezi-sorgulama,"Bu hizmeti kullanarak, yetkilisi olduğunuz eğitim merkezlerinin listesini görüntüleyebilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Sualtı Sporları Federasyonu,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu,Türkiye Sualtı Sporları Federasyonu,Yetkili Eğitmenlere ve Rehber Dalıcılara Yönelik Harç Durumu Sorgulama,https://www.turkiye.gov.tr/tssf-yetkili-egitmen-rehber-dalici-harc-durum-sorgu,"Bu hizmeti kullanarak, eğitmen sertifikasına sahip kişiler harç bitiş tarihlerinin listesini görüntüleyebilirler."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Sualtı Sporları Federasyonu,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu,Türkiye Sualtı Sporları Federasyonu,Sertifika Sorgulama,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversite veya üniversitenizin anlaşmalı olduğu kurumlardan sertifikanızı sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Türkiye Sualtı Sporları Federasyonu,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu,Türkiye Sualtı Sporları Federasyonu,Sertifika Doğrulama,https://www.turkiye.gov.tr/turkiye-sualti-sporlari-federasyonu-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Eğitim İşlemleri,Eğitim Tamamlama Belgesi Sorgulama,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-egitim-tamamlama-belgesi-sorgulama-duzenleme,"Bu hizmetten faydalanarak DGR, RID, IMDG, DENİZ GÖZETİM ve TMGD eğitim tamamlama belgelerinizi sorgulayabilir ve barkodlu belge çıktısı oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Mesleki Yeterlilik İşlemleri(SRC/ODY/ÜDY),SRC5 Sınav Bilgileri Sorgulama,https://www.turkiye.gov.tr/kugm-sinav-bilgileri-sorgulama,Bu hizmeti kullanarak yıl içinde yapılacak mesleki yeterlilik sınav tarihlerini ve başvuru sürecini ayrıntılı olarak görebilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Mesleki Yeterlilik İşlemleri(SRC/ODY/ÜDY),SRC5 Meslek Kursları Sorgulama,https://www.turkiye.gov.tr/kugm-meslek-kurslari-sorgulama,Bu hizmeti kullanarak il ve ilçe seçilerek mesleki yeterlilik eğitimi veren eğitim kurumlarını sorgulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Mesleki Yeterlilik İşlemleri(SRC/ODY/ÜDY),SRC5 Mesleki Yeterlilik Sınav Başvuru/Güncelle,https://www.turkiye.gov.tr/kugm-sinav-basvuru,Bu hizmetten faydalanarak SRC5 Mesleki Yeterlilik Belgesi Sınav başvurusu yapabilir. Daha önce yapmış olduğunuz başvuruyu güncelleyebilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Mesleki Yeterlilik İşlemleri(SRC/ODY/ÜDY),SRC5 Sınav Başvuru Sorgulama,https://www.turkiye.gov.tr/kugm-sinav-basvuru-sorgulama,"Bu hizmet ile, mesleki yeterlilik sınav başvurusu ve ödeme durumu sorgulanabilmektedir."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Mesleki Yeterlilik İşlemleri(SRC/ODY/ÜDY),SRC5 Sınav Giriş Belgesi Sorgulama,https://www.turkiye.gov.tr/kugm-sinav-giris-bilgileri-sorgulama,Bu hizmeti kullanarak başvurusunu yaptığınız Mesleki Yeterlilik sınavının giriş belgesini alabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Mesleki Yeterlilik İşlemleri(SRC/ODY/ÜDY),SRC5 Sınav Sonuç Sorgulama,https://www.turkiye.gov.tr/kugm-sinav-sonuc-sorgulama,Bu hizmeti kullanarak mesleki yeterlilik sınav sonuçlarınızı sorgulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Tehlikeli Madde Kişi İşlemleri,TMGD Sınav Başvuru/Güncelle,https://www.turkiye.gov.tr/ulastirma-tmgd-sinav-basvuru,Bu hizmeti kullanarak tehlikeli madde güvenlik danışmanlığı sınav başvurunuzu yapabilir veya yaptığınız bir başvuruda değişiklik yapabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Tehlikeli Madde Kişi İşlemleri,TMGD Sınav Başvuru-Ücret Sorgulama,https://www.turkiye.gov.tr/ulastirma-tmgd-sinav-basvuru-sorgulama,"Bu hizmet ile, tehlikeli madde güvenlik danışmanlığı sınav başvuru ve ücret sorgulama işleminizi gerçekleştirebilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Tehlikeli Madde Kişi İşlemleri,TMGD Sınav Sonuç Sorgulama,https://www.turkiye.gov.tr/ulastirma-tmgd-sinav-sonuc-sorgulama,Bu hizmeti kullanarak Tehlikeli Madde Güvenlik Danışmanlığı sınav sonuçlarını sorgulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Tehlikeli Madde Kişi İşlemleri,TMGD Eğitim Kurumları Sorgulama,https://www.turkiye.gov.tr/ulastirma-tmgd-egitim-kurumlari-sorgulama,Bu hizmeti kullanarak il ve ilçe seçilerek tehlikeli madde güvenlik danışmanlığı eğitimi veren eğitim kurumlarını sorgulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Ulaştırma ve Altyapı Bakanlığı,https://www.turkiye.gov.tr/ulastirma-ve-altyapi-bakanligi,Tehlikeli Madde Kişi İşlemleri,TMGD Sınav Giriş Belgesi Sorgulama,https://www.turkiye.gov.tr/ulastirma-tmgd-sinav-giris-belgesi-sorgulama,Bu hizmeti kullanarak başvurusunu yaptığınız tehlikeli madde güvenlik danışmanlığı sınavının giriş belgesini görüntüleyebilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Üsküdar Üniversitesi,https://www.turkiye.gov.tr/uskudar-universitesi,Üsküdar Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/uskudar-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Üsküdar Üniversitesi,https://www.turkiye.gov.tr/uskudar-universitesi,Üsküdar Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/uskudar-universitesi-sertifika-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Yalova Üniversitesi,https://www.turkiye.gov.tr/yalova-universitesi,Yalova Üniversitesi,Sertifika Sorgulama,https://www.turkiye.gov.tr/yalova-universitesi-sertifika-sorgulama,"Bu hizmeti kullanarak, üniversiteniz tarafından verilen sertifikaları sorgulayabilir ve barkodlu belge oluşturabilirsiniz."
Eğitim,"Eğitim, burslar ve sınavlar ile ilgili bilgi ve başvuru hizmetlerinden faydalanın.",https://www.turkiye.gov.tr/egitim-hizmetleri,Yalova Üniversitesi,https://www.turkiye.gov.tr/yalova-universitesi,Yalova Üniversitesi,Sertifika Doğrulama,https://www.turkiye.gov.tr/belge-dogrulama,e-Devlet Kapısı üzerinden oluşturulan tüm barkodlu belgeleri burada doğrulayabilirsiniz.
